,Time,PSEforecast,Load,AR
70198,2023-01-04 21:00:00+00:00,20250.0,19134.65,18972.670568106416
70199,2023-01-04 22:00:00+00:00,18800.0,17774.063,17637.151675602923
70200,2023-01-04 23:00:00+00:00,17150.0,16696.975,16735.44579650625
70201,2023-01-05 00:00:00+00:00,16400.0,16136.438,16266.81504981572
70202,2023-01-05 01:00:00+00:00,16050.0,15887.1,15991.277877528708
70203,2023-01-05 02:00:00+00:00,16250.0,15933.7,16116.495551537348
70204,2023-01-05 03:00:00+00:00,16850.0,16210.35,16452.4629945605
70205,2023-01-05 04:00:00+00:00,18700.0,17076.65,17606.612665409033
70206,2023-01-05 05:00:00+00:00,21850.0,19507.025,19351.403194013976
70207,2023-01-05 06:00:00+00:00,22850.0,21168.25,20515.69624746504
70208,2023-01-05 07:00:00+00:00,23600.0,22082.188,21302.025894332608
70209,2023-01-05 08:00:00+00:00,23850.0,22574.375,21657.45169911571
70210,2023-01-05 09:00:00+00:00,24250.0,22452.113,21721.750357636167
70211,2023-01-05 10:00:00+00:00,24450.0,22638.325,21821.617413074247
70212,2023-01-05 11:00:00+00:00,24550.0,22567.463,21867.045859444464
70213,2023-01-05 12:00:00+00:00,24650.0,22592.725,21840.89752445589
70214,2023-01-05 13:00:00+00:00,24200.0,22336.375,21711.190212207042
70215,2023-01-05 14:00:00+00:00,24200.0,22292.475,22048.637331487556
70216,2023-01-05 15:00:00+00:00,24300.0,22887.225,22466.965673347142
70217,2023-01-05 16:00:00+00:00,23950.0,22844.463,22557.14830779945
70218,2023-01-05 17:00:00+00:00,23550.0,22555.5,22555.361218558643
70219,2023-01-05 18:00:00+00:00,23350.0,22317.475,22337.31824634305
70220,2023-01-05 19:00:00+00:00,22850.0,21640.325,21693.013825990638
70221,2023-01-05 20:00:00+00:00,21750.0,20382.913,20503.534341903345
70222,2023-01-05 21:00:00+00:00,20200.0,18985.2,19137.475563033768
70223,2023-01-05 22:00:00+00:00,18800.0,17757.588,17857.26963166349
70224,2023-01-05 23:00:00+00:00,16871.0,16702.438,16823.359727763633
70225,2023-01-06 00:00:00+00:00,16318.0,16097.525,16205.916506220303
70226,2023-01-06 01:00:00+00:00,15792.0,15639.188,15998.613867699674
70227,2023-01-06 02:00:00+00:00,15640.0,15489.413,16203.412030664746
70228,2023-01-06 03:00:00+00:00,15643.0,15436.013,16469.59839976187
70229,2023-01-06 04:00:00+00:00,15605.0,15445.063,17637.44256685677
70230,2023-01-06 05:00:00+00:00,15798.0,15695.7,19495.7090353698
70231,2023-01-06 06:00:00+00:00,15777.0,15925.75,20820.20375094622
70232,2023-01-06 07:00:00+00:00,16636.0,16611.6,21612.1812926427
70233,2023-01-06 08:00:00+00:00,17849.0,17728.688,21782.834265775637
70234,2023-01-06 09:00:00+00:00,18761.0,18527.225,21671.942496914147
70235,2023-01-06 10:00:00+00:00,19017.0,19026.938,21761.720409586633
70236,2023-01-06 11:00:00+00:00,19295.0,19197.263,21982.427949080833
70237,2023-01-06 12:00:00+00:00,19448.0,19479.7,22148.563215347738
70238,2023-01-06 13:00:00+00:00,19288.0,19335.163,21978.54314126801
70239,2023-01-06 14:00:00+00:00,19269.0,19172.988,22219.863660938092
70240,2023-01-06 15:00:00+00:00,20047.0,19651.313,22440.94875727118
70241,2023-01-06 16:00:00+00:00,19820.0,19515.45,22402.63648883957
70242,2023-01-06 17:00:00+00:00,19497.0,19382.9,22300.394697307143
70243,2023-01-06 18:00:00+00:00,19513.0,19169.263,22118.603929129655
70244,2023-01-06 19:00:00+00:00,19138.0,18643.813,21479.66322269332
70245,2023-01-06 20:00:00+00:00,18210.0,17902.038,20163.0485900425
70246,2023-01-06 21:00:00+00:00,17304.0,17165.963,18723.953250015256
70247,2023-01-06 22:00:00+00:00,16095.0,16117.063,17370.276287226952
70248,2023-01-06 23:00:00+00:00,15413.0,15241.0,16446.426494470797
70249,2023-01-07 00:00:00+00:00,14841.0,14649.413,16116.381393287596
70250,2023-01-07 01:00:00+00:00,14627.0,14320.563,15894.7503039073
70251,2023-01-07 02:00:00+00:00,15383.0,14102.938,16017.635229643676
70252,2023-01-07 03:00:00+00:00,15650.0,14324.0,16303.348435454118
70253,2023-01-07 04:00:00+00:00,16103.0,14755.1,17464.099741855094
70254,2023-01-07 05:00:00+00:00,17286.0,15889.013,19152.230329219827
70255,2023-01-07 06:00:00+00:00,18108.0,16649.225,20379.805680092286
70256,2023-01-07 07:00:00+00:00,19132.0,17621.275,21277.381134946903
70257,2023-01-07 08:00:00+00:00,20042.0,18640.038,21594.66260973423
70258,2023-01-07 09:00:00+00:00,20805.0,19026.425,21740.042571197577
70259,2023-01-07 10:00:00+00:00,21046.0,19336.375,21832.485631490596
70260,2023-01-07 11:00:00+00:00,21090.0,19373.513,21893.492507351017
70261,2023-01-07 12:00:00+00:00,21219.0,19579.563,21894.287712462967
70262,2023-01-07 13:00:00+00:00,20925.0,19400.95,21687.17112844089
70263,2023-01-07 14:00:00+00:00,20943.0,19433.088,21847.304880611453
70264,2023-01-07 15:00:00+00:00,21841.0,20127.663,22088.860047051592
70265,2023-01-07 16:00:00+00:00,21697.0,20287.775,22081.603482195263
70266,2023-01-07 17:00:00+00:00,21452.0,20056.563,22022.8411017235
70267,2023-01-07 18:00:00+00:00,21185.0,19847.525,21791.65283164307
70268,2023-01-07 19:00:00+00:00,20510.0,19308.788,21154.744886001274
70269,2023-01-07 20:00:00+00:00,19452.0,18392.025,20020.19147604465
70270,2023-01-07 21:00:00+00:00,18381.0,17470.975,18755.906149309805
70271,2023-01-07 22:00:00+00:00,17186.0,16246.913,17529.251473187185
70272,2023-01-07 23:00:00+00:00,17000.0,15274.563,16572.01532299589
70273,2023-01-08 00:00:00+00:00,16200.0,14600.138,14613.153869623891
70274,2023-01-08 01:00:00+00:00,15700.0,14191.25,14227.322316306047
70275,2023-01-08 02:00:00+00:00,15500.0,14059.7,14153.074845914882
70276,2023-01-08 03:00:00+00:00,15550.0,14134.275,14197.60271822541
70277,2023-01-08 04:00:00+00:00,15600.0,14226.363,14536.214727556257
70278,2023-01-08 05:00:00+00:00,16100.0,14626.95,15003.083896620232
70279,2023-01-08 06:00:00+00:00,16350.0,14973.963,15489.609285445247
70280,2023-01-08 07:00:00+00:00,17400.0,15544.55,16309.20065673513
70281,2023-01-08 08:00:00+00:00,18300.0,16628.488,17213.719245355285
70282,2023-01-08 09:00:00+00:00,18900.0,17218.05,17905.580371799886
70283,2023-01-08 10:00:00+00:00,19100.0,17778.188,18393.59017759909
70284,2023-01-08 11:00:00+00:00,19300.0,18020.3,18773.975538126448
70285,2023-01-08 12:00:00+00:00,19400.0,18250.588,19103.915588133874
70286,2023-01-08 13:00:00+00:00,19100.0,18038.663,19149.91418361474
70287,2023-01-08 14:00:00+00:00,19150.0,17986.438,19468.127605271482
70288,2023-01-08 15:00:00+00:00,20200.0,18661.175,19682.860527805497
70289,2023-01-08 16:00:00+00:00,20200.0,18926.888,19710.07590561321
70290,2023-01-08 17:00:00+00:00,20250.0,19027.888,19637.659672768794
70291,2023-01-08 18:00:00+00:00,20300.0,19126.95,19401.734689391145
70292,2023-01-08 19:00:00+00:00,20050.0,18632.988,18987.82068122817
70293,2023-01-08 20:00:00+00:00,19400.0,17791.05,18480.097719101184
70294,2023-01-08 21:00:00+00:00,18800.0,16985.038,17816.988221330394
70295,2023-01-08 22:00:00+00:00,17750.0,15883.975,17016.400763741585
70296,2023-01-08 23:00:00+00:00,15487.0,15122.225,16257.066167342058
70297,2023-01-09 00:00:00+00:00,14818.0,14748.775,14740.080048288211
70298,2023-01-09 01:00:00+00:00,14576.0,14560.313,14355.066190575351
70299,2023-01-09 02:00:00+00:00,14618.0,14701.938,14372.798206717023
70300,2023-01-09 03:00:00+00:00,15024.0,15060.85,14581.444091238598
70301,2023-01-09 04:00:00+00:00,16157.0,16399.638,15304.036275567581
70302,2023-01-09 05:00:00+00:00,19702.0,19685.8,16240.475891148551
70303,2023-01-09 06:00:00+00:00,22000.0,21848.05,16998.748683348662
70304,2023-01-09 07:00:00+00:00,22989.0,22776.188,17926.954246464753
70305,2023-01-09 08:00:00+00:00,23540.0,23406.038,18613.114752569192
70306,2023-01-09 09:00:00+00:00,23557.0,23399.113,19070.340506900597
70307,2023-01-09 10:00:00+00:00,23801.0,23816.188,19331.40111757184
70308,2023-01-09 11:00:00+00:00,23879.0,23851.788,19578.032082424303
70309,2023-01-09 12:00:00+00:00,24018.0,24057.688,19746.755591003217
70310,2023-01-09 13:00:00+00:00,23764.0,23524.713,19727.720196882063
70311,2023-01-09 14:00:00+00:00,23654.0,23291.613,20054.473292388553
70312,2023-01-09 15:00:00+00:00,24363.0,23677.75,20426.36608271378
70313,2023-01-09 16:00:00+00:00,24371.0,23643.05,20542.20805330221
70314,2023-01-09 17:00:00+00:00,23971.0,23265.463,20489.44155596057
70315,2023-01-09 18:00:00+00:00,23729.0,23242.95,20278.63279147858
70316,2023-01-09 19:00:00+00:00,23104.0,22700.75,19783.317362721864
70317,2023-01-09 20:00:00+00:00,21582.0,21201.5,19081.02869884495
70318,2023-01-09 21:00:00+00:00,20013.0,19663.075,18171.59498311007
70319,2023-01-09 22:00:00+00:00,18652.0,18306.863,17119.869864888613
70320,2023-01-09 23:00:00+00:00,17700.0,17378.088,16266.066371671834
70321,2023-01-10 00:00:00+00:00,17100.0,16827.538,14538.646421715468
70322,2023-01-10 01:00:00+00:00,16800.0,16451.725,14131.296114081477
70323,2023-01-10 02:00:00+00:00,16900.0,16598.25,14018.667205077634
70324,2023-01-10 03:00:00+00:00,17450.0,16834.45,14104.834911657628
70325,2023-01-10 04:00:00+00:00,19050.0,17813.7,14506.606427375684
70326,2023-01-10 05:00:00+00:00,22700.0,20593.5,15115.697201717407
70327,2023-01-10 06:00:00+00:00,23500.0,22591.9,15578.47506641788
70328,2023-01-10 07:00:00+00:00,24150.0,23410.738,16329.643874951606
70329,2023-01-10 08:00:00+00:00,24200.0,23921.538,17021.721278191268
70330,2023-01-10 09:00:00+00:00,24300.0,23831.75,17540.89258922669
70331,2023-01-10 10:00:00+00:00,24300.0,24180.238,17971.869009949194
70332,2023-01-10 11:00:00+00:00,24350.0,24278.613,18347.79943869546
70333,2023-01-10 12:00:00+00:00,24550.0,24318.588,18617.254755790505
70334,2023-01-10 13:00:00+00:00,24100.0,23825.9,18660.83165009456
70335,2023-01-10 14:00:00+00:00,23950.0,23624.313,19010.760617934
70336,2023-01-10 15:00:00+00:00,24700.0,24143.5,19407.13590898113
70337,2023-01-10 16:00:00+00:00,24650.0,24086.15,19648.44962731751
70338,2023-01-10 17:00:00+00:00,24200.0,23736.288,19802.687118872116
70339,2023-01-10 18:00:00+00:00,24050.0,23694.55,19754.526561763465
70340,2023-01-10 19:00:00+00:00,23650.0,23142.9,19342.102129496227
70341,2023-01-10 20:00:00+00:00,22400.0,21615.638,18787.09155677553
70342,2023-01-10 21:00:00+00:00,20650.0,20076.138,18016.0205992158
70343,2023-01-10 22:00:00+00:00,19350.0,18741.425,17202.0623261245
70344,2023-01-10 23:00:00+00:00,18000.0,17674.35,16463.671572234416
70345,2023-01-11 00:00:00+00:00,17400.0,16978.525,16840.809971667397
70346,2023-01-11 01:00:00+00:00,17050.0,16712.075,16603.450772597644
70347,2023-01-11 02:00:00+00:00,17200.0,16869.825,16605.725303272404
70348,2023-01-11 03:00:00+00:00,17750.0,17295.625,16846.273771833854
70349,2023-01-11 04:00:00+00:00,19500.0,18253.55,18291.74554493896
70350,2023-01-11 05:00:00+00:00,23050.0,20956.3,20497.17305163751
70351,2023-01-11 06:00:00+00:00,23900.0,22893.063,21950.082986838846
70352,2023-01-11 07:00:00+00:00,24400.0,23654.675,22967.19211568199
70353,2023-01-11 08:00:00+00:00,24450.0,23884.925,23282.68233821632
70354,2023-01-11 09:00:00+00:00,24300.0,23723.038,23493.47435866265
70355,2023-01-11 10:00:00+00:00,24300.0,23656.863,23573.67699587087
70356,2023-01-11 11:00:00+00:00,24400.0,23529.125,23717.199700899648
70357,2023-01-11 12:00:00+00:00,24500.0,23629.338,23636.065228926618
70358,2023-01-11 13:00:00+00:00,24150.0,23549.738,23214.68015299581
70359,2023-01-11 14:00:00+00:00,24050.0,23581.8,23122.087302586217
70360,2023-01-11 15:00:00+00:00,25000.0,24160.65,23170.143508382556
70361,2023-01-11 16:00:00+00:00,25000.0,24228.563,23046.72218085149
70362,2023-01-11 17:00:00+00:00,24550.0,23784.125,22934.907202458267
70363,2023-01-11 18:00:00+00:00,24450.0,23661.963,22835.584977863364
70364,2023-01-11 19:00:00+00:00,24050.0,23197.638,22124.176980903438
70365,2023-01-11 20:00:00+00:00,22600.0,21726.013,20817.79090155859
70366,2023-01-11 21:00:00+00:00,20750.0,20089.263,19326.488962866657
70367,2023-01-11 22:00:00+00:00,19650.0,18782.475,18017.97605308955
70368,2023-01-11 23:00:00+00:00,17700.0,17605.113,17069.902796483657
70369,2023-01-12 00:00:00+00:00,17100.0,17014.8,16956.758536016223
70370,2023-01-12 01:00:00+00:00,16750.0,16666.088,16661.443929603243
70371,2023-01-12 02:00:00+00:00,16900.0,16796.488,16677.699148290638
70372,2023-01-12 03:00:00+00:00,17450.0,17199.738,16875.222752939997
70373,2023-01-12 04:00:00+00:00,19200.0,18090.438,18104.130571682268
70374,2023-01-12 05:00:00+00:00,22650.0,20746.888,20075.969104557265
70375,2023-01-12 06:00:00+00:00,23500.0,22549.438,21452.676308238384
70376,2023-01-12 07:00:00+00:00,24100.0,23240.763,22393.472781825265
70377,2023-01-12 08:00:00+00:00,24150.0,23351.863,22709.50047655169
70378,2023-01-12 09:00:00+00:00,23950.0,22814.15,22862.673375363396
70379,2023-01-12 10:00:00+00:00,23950.0,22924.875,23013.3849542705
70380,2023-01-12 11:00:00+00:00,24050.0,22872.013,23154.684621903398
70381,2023-01-12 12:00:00+00:00,24150.0,22925.963,23101.72224851013
70382,2023-01-12 13:00:00+00:00,23650.0,22664.113,22737.126563631628
70383,2023-01-12 14:00:00+00:00,23550.0,22805.588,22772.72896493857
70384,2023-01-12 15:00:00+00:00,24400.0,23497.775,22942.903772114412
70385,2023-01-12 16:00:00+00:00,24400.0,23774.788,22886.13639280352
70386,2023-01-12 17:00:00+00:00,23950.0,23471.925,22820.35686765922
70387,2023-01-12 18:00:00+00:00,23850.0,23416.45,22738.51225882794
70388,2023-01-12 19:00:00+00:00,23500.0,22922.188,22060.604908650992
70389,2023-01-12 20:00:00+00:00,22250.0,21399.175,20786.68761201632
70390,2023-01-12 21:00:00+00:00,20400.0,19843.463,19363.609899308314
70391,2023-01-12 22:00:00+00:00,19300.0,18396.713,18069.850165968113
70392,2023-01-12 23:00:00+00:00,17900.0,17306.263,17046.611514056476
70393,2023-01-13 00:00:00+00:00,17200.0,16748.113,16924.848952897963
70394,2023-01-13 01:00:00+00:00,16900.0,16543.325,16688.35165053262
70395,2023-01-13 02:00:00+00:00,17100.0,16463.375,16901.33251006239
70396,2023-01-13 03:00:00+00:00,17750.0,16888.313,17215.839583632795
70397,2023-01-13 04:00:00+00:00,19400.0,17771.038,18421.732729299118
70398,2023-01-13 05:00:00+00:00,22800.0,20397.863,20274.00483107358
70399,2023-01-13 06:00:00+00:00,23650.0,22324.05,21598.680268712968
70400,2023-01-13 07:00:00+00:00,24550.0,23061.575,22365.286386170526
70401,2023-01-13 08:00:00+00:00,24550.0,23361.488,22602.330999164144
70402,2023-01-13 09:00:00+00:00,24450.0,23273.5,22614.476483682112
70403,2023-01-13 10:00:00+00:00,24550.0,23443.513,22509.828658639533
70404,2023-01-13 11:00:00+00:00,24650.0,23670.713,22498.97501619888
70405,2023-01-13 12:00:00+00:00,24750.0,23589.725,22518.253641245254
70406,2023-01-13 13:00:00+00:00,24250.0,23222.813,22398.775159561625
70407,2023-01-13 14:00:00+00:00,24050.0,23175.9,22578.313012576524
70408,2023-01-13 15:00:00+00:00,24600.0,23536.95,22912.468907114315
70409,2023-01-13 16:00:00+00:00,24600.0,23637.2,22911.571122049732
70410,2023-01-13 17:00:00+00:00,24200.0,23281.288,22830.002540074693
70411,2023-01-13 18:00:00+00:00,24100.0,23199.913,22728.828669681574
70412,2023-01-13 19:00:00+00:00,23800.0,22565.675,22116.913692423033
70413,2023-01-13 20:00:00+00:00,22600.0,20997.813,20813.701747929474
70414,2023-01-13 21:00:00+00:00,20600.0,19637.538,19376.900144669424
70415,2023-01-13 22:00:00+00:00,19400.0,18408.75,18016.89292502767
70416,2023-01-13 23:00:00+00:00,18000.0,17299.75,16968.952987558416
70417,2023-01-14 00:00:00+00:00,17000.0,16738.075,16717.033874948727
70418,2023-01-14 01:00:00+00:00,16400.0,16407.813,16485.98042507857
70419,2023-01-14 02:00:00+00:00,16350.0,16263.738,16676.610335324942
70420,2023-01-14 03:00:00+00:00,16450.0,16240.763,16985.77628721523
70421,2023-01-14 04:00:00+00:00,16950.0,16365.213,18195.06865442804
70422,2023-01-14 05:00:00+00:00,18350.0,17196.238,20045.824878635343
70423,2023-01-14 06:00:00+00:00,19100.0,17988.663,21285.969296653035
70424,2023-01-14 07:00:00+00:00,20250.0,19001.588,22042.02520198051
70425,2023-01-14 08:00:00+00:00,20900.0,20032.863,22021.168897207237
70426,2023-01-14 09:00:00+00:00,21250.0,20505.775,21913.11507387229
70427,2023-01-14 10:00:00+00:00,21250.0,20559.838,21842.85699135827
70428,2023-01-14 11:00:00+00:00,21250.0,20538.163,21890.44597610479
70429,2023-01-14 12:00:00+00:00,21300.0,20458.963,21866.548147076843
70430,2023-01-14 13:00:00+00:00,20700.0,20025.025,21725.989724285835
70431,2023-01-14 14:00:00+00:00,21000.0,19776.325,21982.04544266857
70432,2023-01-14 15:00:00+00:00,21600.0,20505.525,22417.593209996034
70433,2023-01-14 16:00:00+00:00,21600.0,20754.938,22588.587531506706
70434,2023-01-14 17:00:00+00:00,21250.0,20602.963,22609.072806036136
70435,2023-01-14 18:00:00+00:00,20900.0,20212.925,22582.25807318061
70436,2023-01-14 19:00:00+00:00,20550.0,19611.275,21933.275426263794
70437,2023-01-14 20:00:00+00:00,19550.0,18515.95,20674.64698756828
70438,2023-01-14 21:00:00+00:00,18400.0,17633.988,19211.15608907585
70439,2023-01-14 22:00:00+00:00,17350.0,16376.888,17834.935674574117
70440,2023-01-14 23:00:00+00:00,16150.0,15175.438,16846.331102373457
70441,2023-01-15 00:00:00+00:00,15550.0,14203.513,16746.83169986926
70442,2023-01-15 01:00:00+00:00,15000.0,13786.188,16422.3066264609
70443,2023-01-15 02:00:00+00:00,14800.0,13533.163,16523.78433772466
70444,2023-01-15 03:00:00+00:00,14800.0,13593.575,16775.484122651207
70445,2023-01-15 04:00:00+00:00,15150.0,13833.688,17964.408994343423
70446,2023-01-15 05:00:00+00:00,15850.0,14434.175,19832.238086948255
70447,2023-01-15 06:00:00+00:00,16200.0,14887.45,21166.530281236868
70448,2023-01-15 07:00:00+00:00,17150.0,15668.725,21970.22029295855
70449,2023-01-15 08:00:00+00:00,17950.0,16862.75,22223.828160151606
70450,2023-01-15 09:00:00+00:00,18500.0,17718.75,22293.99463114981
70451,2023-01-15 10:00:00+00:00,18700.0,18289.675,22439.445088510853
70452,2023-01-15 11:00:00+00:00,18800.0,18681.563,22609.38564624508
70453,2023-01-15 12:00:00+00:00,18950.0,18967.075,22519.519154732945
70454,2023-01-15 13:00:00+00:00,18800.0,18514.788,22296.73083137816
70455,2023-01-15 14:00:00+00:00,19000.0,18117.113,22322.940056666797
70456,2023-01-15 15:00:00+00:00,19800.0,18565.213,22528.841855539526
70457,2023-01-15 16:00:00+00:00,19800.0,18992.538,22525.385539030714
70458,2023-01-15 17:00:00+00:00,19800.0,19167.588,22484.27721422525
70459,2023-01-15 18:00:00+00:00,19800.0,19214.963,22373.119030383357
70460,2023-01-15 19:00:00+00:00,19550.0,18863.688,21637.192353566417
70461,2023-01-15 20:00:00+00:00,18650.0,18024.663,20380.535043167347
70462,2023-01-15 21:00:00+00:00,17850.0,17237.338,19083.024066972655
70463,2023-01-15 22:00:00+00:00,16850.0,16331.738,17812.72819232259
70464,2023-01-15 23:00:00+00:00,14941.0,15538.0,16885.616474507486
70465,2023-01-16 00:00:00+00:00,14475.0,15220.375,14494.50544730393
70466,2023-01-16 01:00:00+00:00,14403.0,15115.875,14121.002333380065
70467,2023-01-16 02:00:00+00:00,14543.0,15178.713,14202.858192706872
70468,2023-01-16 03:00:00+00:00,14992.0,15679.025,14370.264383167763
70469,2023-01-16 04:00:00+00:00,16505.0,16852.663,15032.456066406732
70470,2023-01-16 05:00:00+00:00,19796.0,19934.913,15950.545467250156
70471,2023-01-16 06:00:00+00:00,22198.0,22201.263,16843.816028914818
70472,2023-01-16 07:00:00+00:00,23448.0,23216.538,17800.72552230136
70473,2023-01-16 08:00:00+00:00,23872.0,23824.3,18628.00286938929
70474,2023-01-16 09:00:00+00:00,23697.0,23786.35,19045.761662672892
70475,2023-01-16 10:00:00+00:00,23940.0,23799.9,19302.795555223252
70476,2023-01-16 11:00:00+00:00,23988.0,23651.8,19492.84636986608
70477,2023-01-16 12:00:00+00:00,24229.0,23697.563,19581.444397577055
70478,2023-01-16 13:00:00+00:00,23738.0,23280.575,19393.943718857114
70479,2023-01-16 14:00:00+00:00,23572.0,23165.713,19653.93093100402
70480,2023-01-16 15:00:00+00:00,24360.0,23716.438,20055.99192055336
70481,2023-01-16 16:00:00+00:00,24601.0,24069.625,20279.112144785853
70482,2023-01-16 17:00:00+00:00,24084.0,23689.35,20231.65212926174
70483,2023-01-16 18:00:00+00:00,23931.0,23517.113,19998.558022355857
70484,2023-01-16 19:00:00+00:00,23433.0,22883.688,19460.0256305343
70485,2023-01-16 20:00:00+00:00,22015.0,21448.913,18743.10270249618
70486,2023-01-16 21:00:00+00:00,20399.0,19965.463,17908.464573964433
70487,2023-01-16 22:00:00+00:00,19086.0,18556.1,16801.924852686472
70488,2023-01-16 23:00:00+00:00,18400.0,17689.888,15833.28361791639
70489,2023-01-17 00:00:00+00:00,17800.0,17023.038,14896.723802667708
70490,2023-01-17 01:00:00+00:00,17450.0,16837.663,14331.298085659077
70491,2023-01-17 02:00:00+00:00,17500.0,16771.488,14077.66553570119
70492,2023-01-17 03:00:00+00:00,18200.0,17057.325,14091.463587437349
70493,2023-01-17 04:00:00+00:00,19950.0,18026.113,14575.315403403565
70494,2023-01-17 05:00:00+00:00,23200.0,20583.088,15285.621315149117
70495,2023-01-17 06:00:00+00:00,24100.0,22394.1,15914.733318618124
70496,2023-01-17 07:00:00+00:00,24750.0,23322.3,16755.87085168314
70497,2023-01-17 08:00:00+00:00,24750.0,23755.3,17592.644018292973
70498,2023-01-17 09:00:00+00:00,24650.0,23770.45,18221.057276894586
70499,2023-01-17 10:00:00+00:00,24650.0,23716.288,18687.236618374136
70500,2023-01-17 11:00:00+00:00,24750.0,23599.25,19153.895367281977
70501,2023-01-17 12:00:00+00:00,24850.0,23362.425,19380.04884834675
70502,2023-01-17 13:00:00+00:00,24250.0,23048.425,19208.96756750103
70503,2023-01-17 14:00:00+00:00,24100.0,23162.388,19253.108571078756
70504,2023-01-17 15:00:00+00:00,25050.0,23795.763,19524.741022497645
70505,2023-01-17 16:00:00+00:00,25050.0,24294.35,19795.275331935867
70506,2023-01-17 17:00:00+00:00,24700.0,24090.8,19953.26328595496
70507,2023-01-17 18:00:00+00:00,24650.0,24034.713,19940.145032553435
70508,2023-01-17 19:00:00+00:00,24250.0,23326.238,19579.971782996778
70509,2023-01-17 20:00:00+00:00,22900.0,21791.113,19002.29000298298
70510,2023-01-17 21:00:00+00:00,21100.0,20317.875,18321.758806006343
70511,2023-01-17 22:00:00+00:00,19900.0,19017.088,17560.098901107456
70512,2023-01-17 23:00:00+00:00,18500.0,17976.963,16828.077037110386
70513,2023-01-18 00:00:00+00:00,17900.0,17442.813,17263.895354439468
70514,2023-01-18 01:00:00+00:00,17550.0,17133.538,17031.85053629675
70515,2023-01-18 02:00:00+00:00,17600.0,16973.138,17170.395753232486
70516,2023-01-18 03:00:00+00:00,18300.0,17276.425,17492.922183802642
70517,2023-01-18 04:00:00+00:00,19950.0,18264.813,18878.382950277068
70518,2023-01-18 05:00:00+00:00,23200.0,21066.538,20998.096721883834
70519,2023-01-18 06:00:00+00:00,23950.0,23086.3,22438.28491900069
70520,2023-01-18 07:00:00+00:00,24800.0,24030.513,23358.371740590388
70521,2023-01-18 08:00:00+00:00,24800.0,24475.925,23634.454602348433
70522,2023-01-18 09:00:00+00:00,24800.0,24596.263,23679.280085877166
70523,2023-01-18 10:00:00+00:00,24800.0,25033.025,23564.53597895467
70524,2023-01-18 11:00:00+00:00,25000.0,25123.8,23560.529371491662
70525,2023-01-18 12:00:00+00:00,25100.0,25112.45,23409.85523516796
70526,2023-01-18 13:00:00+00:00,24450.0,24545.675,23066.18728791833
70527,2023-01-18 14:00:00+00:00,24500.0,24317.2,23002.414948016667
70528,2023-01-18 15:00:00+00:00,25100.0,24734.125,23232.443750547456
70529,2023-01-18 16:00:00+00:00,25100.0,24914.625,23272.177992846762
70530,2023-01-18 17:00:00+00:00,24550.0,24539.25,23166.032878166166
70531,2023-01-18 18:00:00+00:00,24500.0,24259.188,22995.708352813996
70532,2023-01-18 19:00:00+00:00,24150.0,23496.413,22272.695081333008
70533,2023-01-18 20:00:00+00:00,22950.0,22095.65,21023.87296431684
70534,2023-01-18 21:00:00+00:00,21000.0,20659.275,19537.882666645368
70535,2023-01-18 22:00:00+00:00,19800.0,19257.95,18199.288843885763
70536,2023-01-18 23:00:00+00:00,18700.0,18227.613,17286.399653433324
70537,2023-01-19 00:00:00+00:00,18150.0,17630.1,17383.254468704374
70538,2023-01-19 01:00:00+00:00,17800.0,17352.663,17036.845470640248
70539,2023-01-19 02:00:00+00:00,17900.0,17304.088,17089.242677508082
70540,2023-01-19 03:00:00+00:00,18600.0,17779.563,17376.358528945955
70541,2023-01-19 04:00:00+00:00,20250.0,18633.675,18646.41544484354
70542,2023-01-19 05:00:00+00:00,23450.0,21376.063,20429.514103764166
70543,2023-01-19 06:00:00+00:00,24450.0,23297.975,21714.573672799947
70544,2023-01-19 07:00:00+00:00,25200.0,24386.888,22472.55376293706
70545,2023-01-19 08:00:00+00:00,25200.0,24837.113,22717.951184464422
70546,2023-01-19 09:00:00+00:00,25050.0,24755.0,22747.0986451391
70547,2023-01-19 10:00:00+00:00,25050.0,25031.4,22686.1763738858
70548,2023-01-19 11:00:00+00:00,25000.0,25089.425,22666.849854181353
70549,2023-01-19 12:00:00+00:00,25100.0,25225.175,22484.23070708917
70550,2023-01-19 13:00:00+00:00,24600.0,24764.0,22306.266827016865
70551,2023-01-19 14:00:00+00:00,24300.0,24593.125,22412.085562316548
70552,2023-01-19 15:00:00+00:00,25400.0,24989.075,22828.69979404473
70553,2023-01-19 16:00:00+00:00,25400.0,25098.463,23023.14941826088
70554,2023-01-19 17:00:00+00:00,25000.0,24692.475,23101.0308151098
70555,2023-01-19 18:00:00+00:00,24850.0,24528.463,23014.667717451426
70556,2023-01-19 19:00:00+00:00,24500.0,23929.388,22293.1333159235
70557,2023-01-19 20:00:00+00:00,23350.0,22510.875,21041.974981531603
70558,2023-01-19 21:00:00+00:00,21400.0,20979.688,19665.445669784876
70559,2023-01-19 22:00:00+00:00,20200.0,19671.125,18355.48144663164
70560,2023-01-19 23:00:00+00:00,18700.0,18555.588,17377.11570098946
70561,2023-01-20 00:00:00+00:00,18050.0,18044.213,17644.039314644375
70562,2023-01-20 01:00:00+00:00,17600.0,17741.025,17226.791190904678
70563,2023-01-20 02:00:00+00:00,17700.0,17758.488,17175.86746691825
70564,2023-01-20 03:00:00+00:00,18300.0,18107.388,17350.520753597917
70565,2023-01-20 04:00:00+00:00,19850.0,19068.75,18599.392172654014
